grape_id,view,ref_id,source_subdir,ref,ref_base,pair_key,path,variety,color,peso,form,size,num,min,max,Cal 7,Cal 7.5,Cal 8,Cal 8.5,Cal 9,Cal 9.5,Cal 10,Cal 10.5,Cal 11,Cal 11.5,Cal 12,Cal 12.5,Cal 13,Cal 13.5,Cal 14,Cal 14.5,Cal 15,Cal 15.5,Cal 16,Cal 16.5,Cal 17,Cal 17.5,Cal 18,Cal 18.5,Cal 19,Cal 19.5,Cal 20,Cal 20.5,Cal 21,Cal 21.5,Cal 22,Cal 22.5,Cal 23,Cal 23.5,Cal 24,Cal 24.5,Cal 25,Cal 25.5,Cal 26,Cal 26.5,Cal 27,Cal 27.5,Cal 28,Cal 28.5,Cal 29,Cal 29.5,Cal 30,Cal 30.5,Cal 31,Cal 31.5,Cal 32
1938,B,1938B,EPG-19-RED GLOBE,36B,36,EPG-19-RED_GLOBE::36,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_72.jpg,RED GLOBE,ROJA,288.0,REDONDA,31.0,31.0,18.0,26.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,1.0,0,3.0,0,7.0,0,10.0,0,5.0,0,1.0,0,2.0,0,0.0,0,0.0,0,,0,,0,,0,
1939,A,1939A,EPG-19-RED GLOBE,37A,37,EPG-19-RED_GLOBE::37,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_73.jpg,RED GLOBE,ROJA,240.0,REDONDA,36.0,36.0,18.0,23.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0,6.0,0,9.0,0,7.0,0,7.0,0,3.0,0,,0,,0,,0,0.0,0,0.0,0,,0,,0,,0,
1939,B,1939B,EPG-19-RED GLOBE,37B,37,EPG-19-RED_GLOBE::37,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_74.jpg,RED GLOBE,ROJA,240.0,REDONDA,36.0,36.0,18.0,23.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0,6.0,0,9.0,0,7.0,0,7.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1940,A,1940A,EPG-19-RED GLOBE,38A,38,EPG-19-RED_GLOBE::38,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_75.jpg,RED GLOBE,ROJA,268.0,REDONDA,32.0,32.0,17.0,26.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,4.0,0,2.0,0,6.0,0,10.0,0,4.0,0,3.0,0,1.0,0,0.0,0,0.0,0,,0,,0,,0,
1940,B,1940B,EPG-19-RED GLOBE,38B,38,EPG-19-RED_GLOBE::38,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_76.jpg,RED GLOBE,ROJA,268.0,REDONDA,32.0,32.0,17.0,26.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,4.0,0,2.0,0,6.0,0,10.0,0,4.0,0,3.0,0,1.0,0,0.0,0,0.0,0,,0,,0,,0,
1941,A,1941A,EPG-19-RED GLOBE,39A,39,EPG-19-RED_GLOBE::39,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_77.jpg,RED GLOBE,ROJA,289.0,REDONDA,42.0,42.0,18.0,24.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,6.0,0,3.0,0,11.0,0,7.0,0,9.0,0,4.0,0,2.0,0,,0,,0,0.0,0,0.0,0,,0,,0,,0,
1941,B,1941B,EPG-19-RED GLOBE,39B,39,EPG-19-RED_GLOBE::39,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_78.jpg,RED GLOBE,ROJA,289.0,REDONDA,42.0,42.0,18.0,24.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,0,3.0,0,11.0,0,7.0,0,9.0,0,4.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1942,A,1942A,EPG-19-RED GLOBE,40A,40,EPG-19-RED_GLOBE::40,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_79.jpg,RED GLOBE,ROJA,245.0,REDONDA,31.0,31.0,19.0,25.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,1.0,0,4.0,0,6.0,0,11.0,0,8.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1942,B,1942B,EPG-19-RED GLOBE,40B,40,EPG-19-RED_GLOBE::40,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_80.jpg,RED GLOBE,ROJA,245.0,REDONDA,31.0,31.0,19.0,25.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,4.0,0,6.0,0,11.0,0,8.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1943,A,1943A,EPG-19-RED GLOBE,41A,41,EPG-19-RED_GLOBE::41,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_81.jpg,RED GLOBE,ROJA,128.0,REDONDA,18.0,18.0,20.0,25.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,3.0,0,3.0,0,8.0,0,2.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1943,B,1943B,EPG-19-RED GLOBE,41B,41,EPG-19-RED_GLOBE::41,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_82.jpg,RED GLOBE,ROJA,128.0,REDONDA,18.0,18.0,20.0,25.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0,3.0,0,8.0,0,2.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1944,A,1944A,EPG-19-RED GLOBE,42A,42,EPG-19-RED_GLOBE::42,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_83.jpg,RED GLOBE,ROJA,222.0,REDONDA,45.0,45.0,14.0,20.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,8.0,0,8.0,0,9.0,0,12.0,0,4.0,0,2.0,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1944,B,1944B,EPG-19-RED GLOBE,42B,42,EPG-19-RED_GLOBE::42,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_84.jpg,RED GLOBE,ROJA,222.0,REDONDA,45.0,45.0,14.0,20.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,8.0,0,8.0,0,9.0,0,12.0,0,4.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1945,A,1945A,EPG-19-RED GLOBE,43A,43,EPG-19-RED_GLOBE::43,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_85.jpg,RED GLOBE,ROJA,173.0,REDONDA,21.0,21.0,19.0,25.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,2.0,0,6.0,0,1.0,0,2.0,0,5.0,0,2.0,0,3.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1945,B,1945B,EPG-19-RED GLOBE,43B,43,EPG-19-RED_GLOBE::43,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_86.jpg,RED GLOBE,ROJA,173.0,REDONDA,21.0,21.0,19.0,25.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,6.0,0,1.0,0,2.0,0,5.0,0,2.0,0,3.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1946,A,1946A,EPG-19-RED GLOBE,44A,44,EPG-19-RED_GLOBE::44,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_87.jpg,RED GLOBE,ROJA,211.0,REDONDA,25.0,25.0,19.0,26.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2.0,0,6.0,0,5.0,0,3.0,0,5.0,0,2.0,0,1.0,0,0.0,0,0.0,0,,0,,0,,0,
1946,B,1946B,EPG-19-RED GLOBE,44B,44,EPG-19-RED_GLOBE::44,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_88.jpg,RED GLOBE,ROJA,211.0,REDONDA,25.0,25.0,19.0,26.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2.0,0,6.0,0,5.0,0,3.0,0,5.0,0,2.0,0,1.0,0,0.0,0,0.0,0,,0,,0,,0,
1947,A,1947A,EPG-19-RED GLOBE,45A,45,EPG-19-RED_GLOBE::45,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_89.jpg,RED GLOBE,ROJA,203.0,REDONDA,32.0,32.0,16.0,22.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,4.0,0,6.0,0,10.0,0,5.0,0,4.0,0,1.0,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,,0,,0,
1947,B,1947B,EPG-19-RED GLOBE,45B,45,EPG-19-RED_GLOBE::45,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_90.jpg,RED GLOBE,ROJA,203.0,REDONDA,32.0,32.0,16.0,22.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,4.0,0,6.0,0,10.0,0,5.0,0,4.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1948,A,1948A,EPG-19-RED GLOBE,46A,46,EPG-19-RED_GLOBE::46,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_91.jpg,RED GLOBE,ROJA,113.0,REDONDA,15.0,15.0,19.0,22.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,1.0,0,7.0,0,2.0,0,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1948,B,1948B,EPG-19-RED GLOBE,46B,46,EPG-19-RED_GLOBE::46,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_92.jpg,RED GLOBE,ROJA,113.0,REDONDA,15.0,15.0,19.0,22.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,7.0,0,2.0,0,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1949,A,1949A,EPG-19-RED GLOBE,47A,47,EPG-19-RED_GLOBE::47,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_93.jpg,RED GLOBE,ROJA,150.0,REDONDA,27.0,27.0,15.0,22.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0,3.0,0,0.0,0,6.0,0,3.0,0,7.0,0,3.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1949,B,1949B,EPG-19-RED GLOBE,47B,47,EPG-19-RED_GLOBE::47,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_94.jpg,RED GLOBE,ROJA,150.0,REDONDA,27.0,27.0,15.0,22.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0,3.0,0,0.0,0,6.0,0,3.0,0,7.0,0,3.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1950,A,1950A,EPG-19-RED GLOBE,48A,48,EPG-19-RED_GLOBE::48,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_95.jpg,RED GLOBE,ROJA,156.0,REDONDA,33.0,33.0,14.0,22.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,4.0,0,10.0,0,12.0,0,2.0,0,2.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1950,B,1950B,EPG-19-RED GLOBE,48B,48,EPG-19-RED_GLOBE::48,all_out_v2/EPG-19-RED_GLOBE_IMAGEN_96.jpg,RED GLOBE,ROJA,156.0,REDONDA,33.0,33.0,14.0,22.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,4.0,0,10.0,0,12.0,0,2.0,0,2.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1951,A,1951A,EPG-19-SUPERIOR,1A,1,EPG-19-SUPERIOR::1,all_out_v2/EPG-19-SUPERIOR_IMAGEN_1.jpg,SUPERIOR,VERDE,190.0,OVALADA,28.0,28.0,18.0,26.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,4.0,0,5.0,0,5.0,0,4.0,0,3.0,0,2.0,0,2.0,0,1.0,0,,0,,0,,0,,0,,0,
1951,B,1951B,EPG-19-SUPERIOR,1B,1,EPG-19-SUPERIOR::1,all_out_v2/EPG-19-SUPERIOR_IMAGEN_2.jpg,SUPERIOR,VERDE,190.0,OVALADA,28.0,28.0,18.0,26.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,4.0,0,5.0,0,5.0,0,4.0,0,3.0,0,2.0,0,2.0,0,1.0,0,0.0,0,0.0,0,,0,,0,,0,
1952,A,1952A,EPG-19-SUPERIOR,2A,2,EPG-19-SUPERIOR::2,all_out_v2/EPG-19-SUPERIOR_IMAGEN_3.jpg,SUPERIOR,VERDE,309.0,OVALADA,47.0,47.0,14.0,24.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,1.0,0,5.0,0,1.0,0,4.0,0,4.0,0,6.0,0,7.0,0,9.0,0,6.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,
1952,B,1952B,EPG-19-SUPERIOR,2B,2,EPG-19-SUPERIOR::2,all_out_v2/EPG-19-SUPERIOR_IMAGEN_4.jpg,SUPERIOR,VERDE,309.0,OVALADA,47.0,47.0,14.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,5.0,0,1.0,0,4.0,0,4.0,0,6.0,0,7.0,0,9.0,0,6.0,0,3.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1953,A,1953A,EPG-19-SUPERIOR,3A,3,EPG-19-SUPERIOR::3,all_out_v2/EPG-19-SUPERIOR_IMAGEN_5.jpg,SUPERIOR,VERDE,173.0,OVALADA,25.0,25.0,18.0,24.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,3.0,0,3.0,0,7.0,0,5.0,0,5.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,
1953,B,1953B,EPG-19-SUPERIOR,3B,3,EPG-19-SUPERIOR::3,all_out_v2/EPG-19-SUPERIOR_IMAGEN_6.jpg,SUPERIOR,VERDE,173.0,OVALADA,25.0,25.0,18.0,24.0,0.0,0,0.0,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,3.0,0,3.0,0,7.0,0,5.0,0,5.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1954,A,1954A,EPG-19-SUPERIOR,4A,4,EPG-19-SUPERIOR::4,all_out_v2/EPG-19-SUPERIOR_IMAGEN_7.jpg,SUPERIOR,VERDE,205.0,OVALADA,29.0,29.0,15.0,24.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,2.0,0,6.0,0,0.0,0,4.0,0,3.0,0,2.0,0,4.0,0,3.0,0,3.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,
1954,B,1954B,EPG-19-SUPERIOR,4B,4,EPG-19-SUPERIOR::4,all_out_v2/EPG-19-SUPERIOR_IMAGEN_8.jpg,SUPERIOR,VERDE,205.0,OVALADA,29.0,29.0,15.0,24.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,6.0,0,0.0,0,4.0,0,3.0,0,2.0,0,4.0,0,3.0,0,3.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1955,A,1955A,EPG-19-SUPERIOR,5A,5,EPG-19-SUPERIOR::5,all_out_v2/EPG-19-SUPERIOR_IMAGEN_9.jpg,SUPERIOR,VERDE,137.0,OVALADA,20.0,20.0,19.0,27.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,8.0,0,4.0,0,4.0,0,2.0,0,0.0,0,1.0,0,0.0,0,0.0,0,1.0,0,,0,,0,,0,,0,
1955,B,1955B,EPG-19-SUPERIOR,5B,5,EPG-19-SUPERIOR::5,all_out_v2/EPG-19-SUPERIOR_IMAGEN_10.jpg,SUPERIOR,VERDE,137.0,OVALADA,20.0,20.0,19.0,27.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.0,0,4.0,0,4.0,0,2.0,0,0.0,0,1.0,0,0.0,0,0.0,0,1.0,0,0.0,0,,0,,0,,0,
1956,A,1956A,EPG-19-SUPERIOR,6A,6,EPG-19-SUPERIOR::6,all_out_v2/EPG-19-SUPERIOR_IMAGEN_11.jpg,SUPERIOR,VERDE,232.0,OVALADA,35.0,35.0,17.0,23.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,7.0,0,4.0,0,7.0,0,8.0,0,3.0,0,5.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
1956,B,1956B,EPG-19-SUPERIOR,6B,6,EPG-19-SUPERIOR::6,all_out_v2/EPG-19-SUPERIOR_IMAGEN_12.jpg,SUPERIOR,VERDE,232.0,OVALADA,35.0,35.0,17.0,23.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,7.0,0,4.0,0,7.0,0,8.0,0,3.0,0,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1957,A,1957A,EPG-19-SUPERIOR,7A,7,EPG-19-SUPERIOR::7,all_out_v2/EPG-19-SUPERIOR_IMAGEN_13.jpg,SUPERIOR,VERDE,230.0,OVALADA,35.0,35.0,17.0,24.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,7.0,0,1.0,0,4.0,0,8.0,0,9.0,0,3.0,0,2.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,
1957,B,1957B,EPG-19-SUPERIOR,7B,7,EPG-19-SUPERIOR::7,all_out_v2/EPG-19-SUPERIOR_IMAGEN_14.jpg,SUPERIOR,VERDE,230.0,OVALADA,35.0,35.0,17.0,24.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0,1.0,0,4.0,0,8.0,0,9.0,0,3.0,0,2.0,0,1.0,0,,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1958,A,1958A,EPG-19-SUPERIOR,8A,8,EPG-19-SUPERIOR::8,all_out_v2/EPG-19-SUPERIOR_IMAGEN_15.jpg,SUPERIOR,VERDE,147.0,OVALADA,18.0,18.0,19.0,26.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4.0,0,2.0,0,1.0,0,3.0,0,4.0,0,2.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,
1958,B,1958B,EPG-19-SUPERIOR,8B,8,EPG-19-SUPERIOR::8,all_out_v2/EPG-19-SUPERIOR_IMAGEN_16.jpg,SUPERIOR,VERDE,147.0,OVALADA,18.0,18.0,19.0,26.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0,2.0,0,1.0,0,3.0,0,4.0,0,2.0,0,1.0,0,1.0,0,0.0,0,0.0,0,,0,,0,,0,
1959,A,1959A,EPG-19-SUPERIOR,9A,9,EPG-19-SUPERIOR::9,all_out_v2/EPG-19-SUPERIOR_IMAGEN_17.jpg,SUPERIOR,VERDE,191.0,OVALADA,23.0,23.0,18.0,25.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,5.0,0,4.0,0,4.0,0,2.0,0,2.0,0,1.0,0,4.0,0,1.0,0,,0,,0,,0,,0,,0,,0,
1959,B,1959B,EPG-19-SUPERIOR,9B,9,EPG-19-SUPERIOR::9,all_out_v2/EPG-19-SUPERIOR_IMAGEN_18.jpg,SUPERIOR,VERDE,191.0,OVALADA,23.0,23.0,18.0,25.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0,4.0,0,4.0,0,2.0,0,2.0,0,1.0,0,4.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1960,A,1960A,EPG-19-SUPERIOR,10A,10,EPG-19-SUPERIOR::10,all_out_v2/EPG-19-SUPERIOR_IMAGEN_19.jpg,SUPERIOR,VERDE,209.0,OVALADA,29.0,29.0,18.0,24.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,6.0,0,4.0,0,5.0,0,8.0,0,5.0,0,0.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,
1960,B,1960B,EPG-19-SUPERIOR,10B,10,EPG-19-SUPERIOR::10,all_out_v2/EPG-19-SUPERIOR_IMAGEN_20.jpg,SUPERIOR,VERDE,209.0,OVALADA,29.0,29.0,18.0,24.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,0,4.0,0,5.0,0,8.0,0,5.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1961,A,1961A,EPG-19-SUPERIOR,11A,11,EPG-19-SUPERIOR::11,all_out_v2/EPG-19-SUPERIOR_IMAGEN_21.jpg,SUPERIOR,VERDE,247.0,OVALADA,37.0,37.0,17.0,22.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,8.0,0,8.0,0,11.0,0,6.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1961,B,1961B,EPG-19-SUPERIOR,11B,11,EPG-19-SUPERIOR::11,all_out_v2/EPG-19-SUPERIOR_IMAGEN_22.jpg,SUPERIOR,VERDE,247.0,OVALADA,37.0,37.0,17.0,22.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0,0,8.0,0,8.0,0,11.0,0,6.0,0,3.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1962,A,1962A,EPG-19-SUPERIOR,12A,12,EPG-19-SUPERIOR::12,all_out_v2/EPG-19-SUPERIOR_IMAGEN_23.jpg,SUPERIOR,VERDE,108.0,OVALADA,14.0,14.0,18.0,25.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,1.0,0,2.0,0,5.0,0,1.0,0,2.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,
1962,B,1962B,EPG-19-SUPERIOR,12B,12,EPG-19-SUPERIOR::12,all_out_v2/EPG-19-SUPERIOR_IMAGEN_24.jpg,SUPERIOR,VERDE,108.0,OVALADA,14.0,14.0,18.0,25.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,2.0,0,5.0,0,1.0,0,2.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1963,A,1963A,EPG-19-SUPERIOR,13A,13,EPG-19-SUPERIOR::13,all_out_v2/EPG-19-SUPERIOR_IMAGEN_25.jpg,SUPERIOR,VERDE,188.0,OVALADA,38.0,38.0,17.0,25.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,9.0,0,7.0,0,4.0,0,3.0,0,4.0,0,6.0,0,2.0,0,1.0,0,,0,,0,,0,,0,,0,,0,
1963,B,1963B,EPG-19-SUPERIOR,13B,13,EPG-19-SUPERIOR::13,all_out_v2/EPG-19-SUPERIOR_IMAGEN_26.jpg,SUPERIOR,VERDE,188.0,OVALADA,38.0,38.0,17.0,25.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,9.0,0,7.0,0,4.0,0,3.0,0,4.0,0,6.0,0,2.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1964,A,1964A,EPG-19-SUPERIOR,14A,14,EPG-19-SUPERIOR::14,all_out_v2/EPG-19-SUPERIOR_IMAGEN_27.jpg,SUPERIOR,VERDE,238.0,OVALADA,26.0,26.0,18.0,25.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,3.0,0,3.0,0,4.0,0,1.0,0,9.0,0,4.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,
1964,B,1964B,EPG-19-SUPERIOR,14B,14,EPG-19-SUPERIOR::14,all_out_v2/EPG-19-SUPERIOR_IMAGEN_28.jpg,SUPERIOR,VERDE,238.0,OVALADA,26.0,26.0,18.0,25.0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0,3.0,0,4.0,0,1.0,0,9.0,0,4.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
1965,A,1965A,EPG-19-SUPERIOR,15A,15,EPG-19-SUPERIOR::15,all_out_v2/EPG-19-SUPERIOR_IMAGEN_29.jpg,SUPERIOR,VERDE,201.0,OVALADA,32.0,32.0,18.0,23.0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,7.0,0,3.0,0,10.0,0,5.0,0,4.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
1965,B,1965B,EPG-19-SUPERIOR,15B,15,EPG-19-SUPERIOR::15,all_out_v2/EPG-19-SUPERIOR_IMAGEN_30.jpg,SUPERIOR,VERDE,201.0,OVALADA,32.0,32.0,18.0,23.0,0.0,0,0.0,0,,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0,3.0,0,10.0,0,5.0,0,4.0,0,3.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
